"phase","analysis","gene1","gene2","dataset","R","p_value","status","path"
"ph1","heme_consecutive","HMBS","UROS","READ_Normal",-0.49,"0.15","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__READ_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","SARC_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__SARC_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__SKCM_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","STAD_Normal",-0.12,"0.48","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__STAD_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","THCA_Normal",0.54,"1.7e-05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__THCA_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__THYM_Normal__spearman.pdf"
"ph1","heme_consecutive","HMBS","UROS","UCEC_Normal",0.62,"0.027","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__HMBS_vs_UROS__UCEC_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","Adipose_Subcutaneous",0.13,"0.016","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","BLCA_Normal",-0.27,"0.27","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__BLCA_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","BRCA_Normal",0.35,"0.00013","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__BRCA_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","CESC_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__CESC_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","CHOL_Normal",0.13,"0.74","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__CHOL_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","COAD_Normal",0.37,"0.017","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__COAD_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","ESCA_Normal",0.31,"0.3","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__ESCA_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","HNSC_Normal",-0.084,"0.59","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__HNSC_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","KICH_Normal",0.24,"0.25","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__KICH_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","KIRC_Normal",0.18,"0.14","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__KIRC_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","KIRP_Normal",0.039,"0.83","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__KIRP_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","LIHC_Normal",0.24,"0.09","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__LIHC_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","LUAD_Normal",0.015,"0.91","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__LUAD_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","LUSC_Normal",0.023,"0.88","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__LUSC_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","PAAD_Normal",-0.4,"0.75","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__PAAD_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","PCPG_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__PCPG_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","PRAD_Normal",0.16,"0.26","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__PRAD_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","READ_Normal",0.52,"0.13","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__READ_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","SARC_Normal",-1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__SARC_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__SKCM_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","STAD_Normal",0.82,"9.4e-10","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__STAD_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","THCA_Normal",-0.042,"0.75","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__THCA_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__THYM_Normal__spearman.pdf"
"ph1","heme_consecutive","PPOX","FECH","UCEC_Normal",-0.24,"0.44","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__PPOX_vs_FECH__UCEC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","Adipose_Subcutaneous",0.13,"0.016","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","BLCA_Normal",0.035,"0.89","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__BLCA_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","BRCA_Normal",-0.29,"0.0016","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__BRCA_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","CESC_Normal",1,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__CESC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","CHOL_Normal",0.38,"0.31","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__CHOL_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","COAD_Normal",-0.22,"0.17","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__COAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","ESCA_Normal",0.63,"0.024","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__ESCA_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","HNSC_Normal",-0.31,"0.04","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__HNSC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","KICH_Normal",-0.063,"0.76","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__KICH_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","KIRC_Normal",0.16,"0.17","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__KIRC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","KIRP_Normal",0.31,"0.084","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__KIRP_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","LIHC_Normal",0.41,"0.0035","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__LIHC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","LUAD_Normal",-0.14,"0.29","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__LUAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","LUSC_Normal",0.27,"0.055","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__LUSC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","PAAD_Normal",1,"0.083","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__PAAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","PCPG_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__PCPG_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","PRAD_Normal",0.29,"0.038","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__PRAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","READ_Normal",-0.38,"0.28","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__READ_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","SARC_Normal",-1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__SARC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__SKCM_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","STAD_Normal",0.048,"0.78","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__STAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","THCA_Normal",-0.02,"0.88","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__THCA_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__THYM_Normal__spearman.pdf"
"ph1","heme_consecutive","UROD","CPOX","UCEC_Normal",-0.027,"0.93","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROD_vs_CPOX__UCEC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","Adipose_Subcutaneous",0.44,"2.3e-16","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","BLCA_Normal",0.67,"0.0024","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__BLCA_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","BRCA_Normal",0.43,"1.7e-06","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__BRCA_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","CESC_Normal",1,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__CESC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","CHOL_Normal",0.8,"0.014","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__CHOL_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","COAD_Normal",0.63,"1.4e-05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__COAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","ESCA_Normal",0.86,"0.00026","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__ESCA_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","HNSC_Normal",0.76,"4e-08","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__HNSC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","KICH_Normal",0.7,"0.00011","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__KICH_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","KIRC_Normal",0.7,"1e-11","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__KIRC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","KIRP_Normal",0.69,"1.2e-05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__KIRP_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","LIHC_Normal",0.74,"7.8e-10","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__LIHC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","LUAD_Normal",0.46,"0.00029","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__LUAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","LUSC_Normal",0.61,"4.7e-06","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__LUSC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","PAAD_Normal",0.2,"0.92","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__PAAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","PCPG_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__PCPG_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","PRAD_Normal",0.5,"0.00018","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__PRAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","READ_Normal",0.55,"0.1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__READ_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","SARC_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__SARC_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__SKCM_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","STAD_Normal",0.85,"4.1e-08","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__STAD_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","THCA_Normal",0.6,"1e-06","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__THCA_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__THYM_Normal__spearman.pdf"
"ph1","heme_consecutive","UROS","UROD","UCEC_Normal",0.13,"0.68","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_consecutive__UROS_vs_UROD__UCEC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","Adipose_Subcutaneous",0.26,"1.7e-06","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","BLCA_Normal",-0.73,"0.00052","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__BLCA_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","BRCA_Normal",0.056,"0.56","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__BRCA_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","CESC_Normal",-0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__CESC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","CHOL_Normal",-0.22,"0.58","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__CHOL_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","COAD_Normal",-0.2,"0.21","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__COAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","ESCA_Normal",0.54,"0.061","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__ESCA_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","HNSC_Normal",0.16,"0.31","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__HNSC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","KICH_Normal",0.22,"0.3","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__KICH_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","KIRC_Normal",0.31,"0.0081","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__KIRC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","KIRP_Normal",-0.076,"0.68","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__KIRP_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","LIHC_Normal",0.0078,"0.96","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__LIHC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","LUAD_Normal",0.15,"0.25","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__LUAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","LUSC_Normal",0.28,"0.05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__LUSC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","PAAD_Normal",0.2,"0.92","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__PAAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","PCPG_Normal",0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__PCPG_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","PRAD_Normal",-0.27,"0.05","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__PRAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","READ_Normal",-0.38,"0.28","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__READ_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","SARC_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__SARC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__SKCM_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","STAD_Normal",-0.061,"0.72","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__STAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","THCA_Normal",0.47,"0.00021","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__THCA_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","THYM_Normal",-1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__THYM_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","ALAS1","FECH","UCEC_Normal",0.26,"0.38","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__ALAS1_vs_FECH__UCEC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","Adipose_Subcutaneous",0.31,"1.1e-08","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__Adipose_Subcutaneous__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","BLCA_Normal",0.14,"0.55","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__BLCA_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","BRCA_Normal",0.19,"0.046","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__BRCA_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","CESC_Normal",1,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__CESC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","CHOL_Normal",0.53,"0.15","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__CHOL_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","COAD_Normal",0.08,"0.62","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__COAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","ESCA_Normal",0.68,"0.014","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__ESCA_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","HNSC_Normal",0.042,"0.79","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__HNSC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","KICH_Normal",0.28,"0.17","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__KICH_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","KIRC_Normal",0.25,"0.033","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__KIRC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","KIRP_Normal",0.095,"0.61","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__KIRP_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","LIHC_Normal",0.43,"0.0018","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__LIHC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","LUAD_Normal",-0.12,"0.37","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__LUAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","LUSC_Normal",0.14,"0.32","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__LUSC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","PAAD_Normal",0.8,"0.33","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__PAAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","PCPG_Normal",-0.5,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__PCPG_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","PRAD_Normal",0.41,"0.0023","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__PRAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","READ_Normal",-0.47,"0.18","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__READ_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","SARC_Normal",-1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__SARC_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","SKCM_Normal",NA,NA,"extraction_failed","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__SKCM_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","STAD_Normal",-0.092,"0.59","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__STAD_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","THCA_Normal",0.19,"0.16","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__THCA_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","THYM_Normal",1,"1","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__THYM_Normal__spearman.pdf"
"ph1","heme_nonconsecutive","HMBS","FECH","UCEC_Normal",0.21,"0.48","ok","./gepia_pdfs/gepia_pdfs_ph1/ph1__heme_nonconsecutive__HMBS_vs_FECH__UCEC_Normal__spearman.pdf"
