"phase","analysis","gene1","gene2","dataset","R","p_value","status","path"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","CHOL_Tumor",-0.25,"0.14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__CHOL_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","COAD_Tumor",-0.32,"4.1e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__COAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","DLBC_Tumor",0.29,"0.05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__DLBC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","ESCA_Tumor",-0.019,"0.8","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__ESCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","GBM_Tumor",-0.16,"0.046","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__GBM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","HNSC_Tumor",0.11,"0.016","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__HNSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","KICH_Tumor",0.48,"6.3e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__KICH_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","KIRC_Tumor",0.25,"4.7e-09","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__KIRC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","KIRP_Tumor",0.37,"8.1e-11","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__KIRP_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","LAML_Tumor",0.29,"1e-04","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__LAML_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","LGG_Tumor",-0.33,"2.3e-14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__LGG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","LIHC_Tumor",-0.14,"0.0064","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__LIHC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","LUAD_Tumor",-0.25,"3.2e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__LUAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","LUSC_Tumor",0.068,"0.14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__LUSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","MESO_Tumor",-0.058,"0.59","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__MESO_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","OV_Tumor",-0.0024,"0.96","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__OV_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","PAAD_Tumor",0.014,"0.85","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__PAAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","PCPG_Tumor",0.44,"7.5e-10","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__PCPG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","PRAD_Tumor",0.13,"0.0043","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__PRAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","READ_Tumor",-0.27,"0.01","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__READ_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","SARC_Tumor",0.34,"2.1e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__SARC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","SKCM_Tumor",0.1,"0.025","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__SKCM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","STAD_Tumor",-0.22,"8.2e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__STAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","TGCT_Tumor",-0.065,"0.45","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__TGCT_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","THCA_Tumor",0.11,"0.013","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__THCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","THYM_Tumor",0.075,"0.42","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__THYM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","UCEC_Tumor",0.17,"0.022","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__UCEC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","UCS_Tumor",0.13,"0.34","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__UCS_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAD","UVM_Tumor",0.34,"0.0021","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAD__UVM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","ACC_Tumor",0.24,"0.034","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__ACC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","BLCA_Tumor",0.016,"0.75","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__BLCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","BRCA_Tumor",0.12,"9.2e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__BRCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","CESC_Tumor",0.29,"2.3e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__CESC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","CHOL_Tumor",-0.071,"0.68","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__CHOL_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","COAD_Tumor",0.3,"5.6e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__COAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","DLBC_Tumor",-0.02,"0.89","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__DLBC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","ESCA_Tumor",0.07,"0.35","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__ESCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","GBM_Tumor",0.17,"0.028","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__GBM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","HNSC_Tumor",0.22,"3.6e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__HNSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","KICH_Tumor",0.25,"0.042","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__KICH_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","KIRC_Tumor",0.35,"1.4e-16","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__KIRC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","KIRP_Tumor",0.14,"0.018","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__KIRP_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","LAML_Tumor",0.36,"1.1e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__LAML_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","LGG_Tumor",0.32,"1.6e-13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__LGG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","LIHC_Tumor",-0.29,"2.2e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__LIHC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","LUAD_Tumor",-0.032,"0.48","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__LUAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","LUSC_Tumor",0.16,"0.00043","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__LUSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","MESO_Tumor",0.36,"0.00064","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__MESO_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","OV_Tumor",0.29,"1.5e-09","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__OV_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","PAAD_Tumor",0.28,"0.00018","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__PAAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","PCPG_Tumor",0.24,"0.0013","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__PCPG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","PRAD_Tumor",0.27,"1.4e-09","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__PRAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","READ_Tumor",0.41,"4.8e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__READ_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","SARC_Tumor",0.33,"3.2e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__SARC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","SKCM_Tumor",0.38,"5.9e-17","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__SKCM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","STAD_Tumor",0.45,"2.9e-21","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__STAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","TGCT_Tumor",0.061,"0.48","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__TGCT_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","THCA_Tumor",0.15,"0.00058","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__THCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","THYM_Tumor",-0.069,"0.46","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__THYM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","UCEC_Tumor",0.33,"1.1e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__UCEC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","UCS_Tumor",0.19,"0.15","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__UCS_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","ALAS1","UVM_Tumor",0.26,"0.023","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_ALAS1__UVM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","ACC_Tumor",0.41,"0.00021","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__ACC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","BLCA_Tumor",0.4,"5.7e-17","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__BLCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","BRCA_Tumor",0.18,"2e-09","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__BRCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","CESC_Tumor",0.25,"8.1e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__CESC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","CHOL_Tumor",-0.35,"0.039","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__CHOL_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","COAD_Tumor",0.32,"3.9e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__COAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","DLBC_Tumor",0.34,"0.021","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__DLBC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","ESCA_Tumor",0.37,"4e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__ESCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","GBM_Tumor",-0.025,"0.75","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__GBM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","HNSC_Tumor",0.41,"6.7e-23","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__HNSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","KICH_Tumor",0.62,"3e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__KICH_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","KIRC_Tumor",0.42,"3.2e-23","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__KIRC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","KIRP_Tumor",0.39,"6.2e-12","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__KIRP_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","LAML_Tumor",0.21,"0.0049","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__LAML_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","LGG_Tumor",-0.0023,"0.96","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__LGG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","LIHC_Tumor",0.35,"2.8e-12","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__LIHC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","LUAD_Tumor",0.25,"4.3e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__LUAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","LUSC_Tumor",0.31,"3.7e-12","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__LUSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","MESO_Tumor",0.38,"0.00027","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__MESO_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","OV_Tumor",0.18,"0.00014","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__OV_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","PAAD_Tumor",0.45,"1.9e-10","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__PAAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","PCPG_Tumor",0.45,"1.8e-10","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__PCPG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","PRAD_Tumor",0.3,"7.4e-12","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__PRAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","READ_Tumor",0.56,"6.4e-09","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__READ_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","SARC_Tumor",0.4,"2.5e-11","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__SARC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","SKCM_Tumor",0.33,"4.2e-13","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__SKCM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","STAD_Tumor",0.51,"7e-29","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__STAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","TGCT_Tumor",0.45,"4.3e-08","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__TGCT_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","THCA_Tumor",0.28,"2.4e-10","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__THCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","THYM_Tumor",0.2,"0.028","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__THYM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","UCEC_Tumor",0.37,"7.3e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__UCEC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","UCS_Tumor",0.21,"0.12","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__UCS_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","CPOX","UVM_Tumor",0.41,"0.00018","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_CPOX__UVM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","ACC_Tumor",0.28,"0.013","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__ACC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","BLCA_Tumor",0.36,"8.7e-14","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__BLCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","BRCA_Tumor",0.13,"2.3e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__BRCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","CESC_Tumor",0.22,"8.1e-05","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__CESC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","CHOL_Tumor",-0.038,"0.83","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__CHOL_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","COAD_Tumor",0.17,"0.0039","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__COAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","DLBC_Tumor",0.37,"0.012","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__DLBC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","ESCA_Tumor",0.36,"4.8e-07","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__ESCA_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","GBM_Tumor",-0.094,"0.23","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__GBM_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","HNSC_Tumor",0.21,"1.2e-06","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__HNSC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","KICH_Tumor",0.28,"0.023","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__KICH_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","KIRC_Tumor",0.29,"2.5e-11","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__KIRC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","KIRP_Tumor",0.34,"3.8e-09","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__KIRP_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","LAML_Tumor",0.16,"0.037","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__LAML_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","LGG_Tumor",0.078,"0.076","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__LGG_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","LIHC_Tumor",0.14,"0.0056","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__LIHC_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","LUAD_Tumor",0.27,"2e-09","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__LUAD_Tumor__spearman.pdf"
"ph2","chromatin_vs_heme","H2AFZ","FECH","LUSC_Tumor",0.34,"5.5e-15","ok","./gepia_pdfs/gepia_pdfs_ph2/ph2__chromatin_vs_heme__H2AFZ_vs_FECH__LUSC_Tumor__spearman.pdf"
